standing,player_name,deck_code,card_name_jp,set_code,card_number,count,category
9,ゆう,gNL9PL-w5Pdwh-nnQLn6,なかよしポフィン,M2a,,4,Trainer
9,ゆう,gNL9PL-w5Pdwh-nnQLn6,ハイパーボール,,,4,Trainer
9,ゆう,gNL9PL-w5Pdwh-nnQLn6,ポケパッド,,,4,Trainer
9,ゆう,gNL9PL-w5Pdwh-nnQLn6,ふしぎなアメ,SV1V,,2,Trainer
9,ゆう,gNL9PL-w5Pdwh-nnQLn6,夜のタンカ,MC,,2,Trainer
9,ゆう,gNL9PL-w5Pdwh-nnQLn6,アンフェアスタンプ(ACE SPEC),SV5a,,1,Trainer
9,ゆう,gNL9PL-w5Pdwh-nnQLn6,リーリエの決心,,,4,Trainer
9,ゆう,gNL9PL-w5Pdwh-nnQLn6,ボスの指令,SGG,,3,Trainer
9,ゆう,gNL9PL-w5Pdwh-nnQLn6,アカマツ,SV7,,2,Trainer
9,ゆう,gNL9PL-w5Pdwh-nnQLn6,ヒカリ,M2,,1,Trainer
9,ゆう,gNL9PL-w5Pdwh-nnQLn6,ジャッジマン,SV9a,,1,Trainer
9,ゆう,gNL9PL-w5Pdwh-nnQLn6,ロケット団のラムダ,SV10,,1,Trainer
9,ゆう,gNL9PL-w5Pdwh-nnQLn6,ジャミングタワー,SV6,,1,Trainer
9,ゆう,gNL9PL-w5Pdwh-nnQLn6,ロケット団の監視塔,SV10,,1,Trainer
9,ゆう,gNL9PL-w5Pdwh-nnQLn6,基本超エネルギー,S12a,,4,Energy
9,ゆう,gNL9PL-w5Pdwh-nnQLn6,基本炎エネルギー,S12a,,3,Energy
9,ゆう,gNL9PL-w5Pdwh-nnQLn6,基本悪エネルギー,S12a,,1,Energy
9,ウルトラかいせい,G8ccx8-9gfg1P-J84D8G,シロナのガブリアスex,MC,,3,Pokemon
9,ウルトラかいせい,G8ccx8-9gfg1P-J84D8G,シロナのガバイト,MC,,4,Pokemon
9,ウルトラかいせい,G8ccx8-9gfg1P-J84D8G,シロナのフカマル,MC,,4,Pokemon
9,ウルトラかいせい,G8ccx8-9gfg1P-J84D8G,シロナのロズレイド,MC,,3,Pokemon
9,ウルトラかいせい,G8ccx8-9gfg1P-J84D8G,シロナのロゼリア,MC,,3,Pokemon
9,ウルトラかいせい,G8ccx8-9gfg1P-J84D8G,シロナのミカルゲ,M2a,,1,Pokemon
9,ウルトラかいせい,G8ccx8-9gfg1P-J84D8G,なかよしポフィン,,,4,Trainer
9,ウルトラかいせい,G8ccx8-9gfg1P-J84D8G,ポケパッド,M3,,4,Trainer
9,ウルトラかいせい,G8ccx8-9gfg1P-J84D8G,ファイトゴング,MC,,4,Trainer
9,ウルトラかいせい,G8ccx8-9gfg1P-J84D8G,ふしぎなアメ,M1S,,2,Trainer
9,ウルトラかいせい,G8ccx8-9gfg1P-J84D8G,夜のタンカ,M1L,,2,Trainer
9,ウルトラかいせい,G8ccx8-9gfg1P-J84D8G,パワープロテイン,M1L,,2,Trainer
9,ウルトラかいせい,G8ccx8-9gfg1P-J84D8G,アンフェアスタンプ(ACE SPEC),MA,,1,Trainer
9,ウルトラかいせい,G8ccx8-9gfg1P-J84D8G,シロナのパワーウエイト,MC,,3,Trainer
9,ウルトラかいせい,G8ccx8-9gfg1P-J84D8G,リーリエの決心,,,4,Trainer
9,ウルトラかいせい,G8ccx8-9gfg1P-J84D8G,ジャッジマン,SV4a,,2,Trainer
9,ウルトラかいせい,G8ccx8-9gfg1P-J84D8G,トウコ,MC,,2,Trainer
9,ウルトラかいせい,G8ccx8-9gfg1P-J84D8G,ボスの指令,S8b,,3,Trainer
9,ウルトラかいせい,G8ccx8-9gfg1P-J84D8G,バトルコロシアム,M2,,2,Trainer
9,ウルトラかいせい,G8ccx8-9gfg1P-J84D8G,基本闘エネルギー,S10b,,5,Energy
9,ウルトラかいせい,G8ccx8-9gfg1P-J84D8G,ロック闘エネルギー,M3,,2,Energy
9,ao,nQgQn9-GimeSJ-g9ngHn,ドラパルトex,SV8a,,3,Pokemon
9,ao,nQgQn9-GimeSJ-g9ngHn,ドロンチ,SV8a,,4,Pokemon
9,ao,nQgQn9-GimeSJ-g9ngHn,ドラメシヤ,SV8a,,4,Pokemon
9,ao,nQgQn9-GimeSJ-g9ngHn,ヨノワール,SV8a,,1,Pokemon
9,ao,nQgQn9-GimeSJ-g9ngHn,サマヨール,SV8a,,1,Pokemon
9,ao,nQgQn9-GimeSJ-g9ngHn,ヨマワル,SV8a,,2,Pokemon
9,ao,nQgQn9-GimeSJ-g9ngHn,マシマシラ,SV8a,,1,Pokemon
9,ao,nQgQn9-GimeSJ-g9ngHn,スボミー,SV8a,,2,Pokemon
9,ao,nQgQn9-GimeSJ-g9ngHn,ラティアスex,SV7a,,1,Pokemon
9,ao,nQgQn9-GimeSJ-g9ngHn,キチキギスex,SV6a,,1,Pokemon
9,ao,nQgQn9-GimeSJ-g9ngHn,ニャースex,M3,,1,Pokemon
9,ao,nQgQn9-GimeSJ-g9ngHn,ふしぎなアメ,XYP,,3,Trainer
9,ao,nQgQn9-GimeSJ-g9ngHn,ハイパーボール,WCS23,,4,Trainer
9,ao,nQgQn9-GimeSJ-g9ngHn,アンフェアスタンプ(ACE SPEC),SV5a,,1,Trainer
9,ao,nQgQn9-GimeSJ-g9ngHn,なかよしポフィン,SV8a,,4,Trainer
9,ao,nQgQn9-GimeSJ-g9ngHn,夜のタンカ,SV8a,,2,Trainer
9,ao,nQgQn9-GimeSJ-g9ngHn,ポケパッド,MC,,4,Trainer
9,ao,nQgQn9-GimeSJ-g9ngHn,ボスの指令,S2,,3,Trainer
9,ao,nQgQn9-GimeSJ-g9ngHn,アカマツ,SV7,,2,Trainer
9,ao,nQgQn9-GimeSJ-g9ngHn,スグリ,SV8a,,1,Trainer
9,ao,nQgQn9-GimeSJ-g9ngHn,リーリエの決心,M1L,,4,Trainer
9,ao,nQgQn9-GimeSJ-g9ngHn,ヒカリ,M2,,1,Trainer
9,ao,nQgQn9-GimeSJ-g9ngHn,ジャミングタワー,SV8a,,2,Trainer
9,ao,nQgQn9-GimeSJ-g9ngHn,基本炎エネルギー,MC,,3,Energy
9,ao,nQgQn9-GimeSJ-g9ngHn,基本超エネルギー,MC,,4,Energy
9,ao,nQgQn9-GimeSJ-g9ngHn,基本悪エネルギー,MC,,1,Energy
9,えいす,MRyySy-6t6Jwl-yUpyX3,シロナのフカマル,MC,,4,Pokemon
9,えいす,MRyySy-6t6Jwl-yUpyX3,シロナのガバイト,MC,,4,Pokemon
9,えいす,MRyySy-6t6Jwl-yUpyX3,シロナのガブリアスex,MC,,3,Pokemon
9,えいす,MRyySy-6t6Jwl-yUpyX3,シロナのロゼリア,MC,,3,Pokemon
9,えいす,MRyySy-6t6Jwl-yUpyX3,シロナのロズレイド,MC,,3,Pokemon
9,えいす,MRyySy-6t6Jwl-yUpyX3,シロナのミカルゲ,M2a,,1,Pokemon
9,えいす,MRyySy-6t6Jwl-yUpyX3,ゲノセクト,SV6a,,1,Pokemon
9,えいす,MRyySy-6t6Jwl-yUpyX3,なかよしポフィン,SVOD,,4,Trainer
9,えいす,MRyySy-6t6Jwl-yUpyX3,アンフェアスタンプ(ACE SPEC),MC,,1,Trainer
9,えいす,MRyySy-6t6Jwl-yUpyX3,パワープロテイン,MC,,2,Trainer
9,えいす,MRyySy-6t6Jwl-yUpyX3,ファイトゴング,MC,,3,Trainer
9,えいす,MRyySy-6t6Jwl-yUpyX3,ふしぎなアメ,MC,,1,Trainer
9,えいす,MRyySy-6t6Jwl-yUpyX3,夜のタンカ,MC,,2,Trainer
9,えいす,MRyySy-6t6Jwl-yUpyX3,ポケパッド,M3,,4,Trainer
9,えいす,MRyySy-6t6Jwl-yUpyX3,シロナのパワーウエイト,MC,,3,Trainer
9,えいす,MRyySy-6t6Jwl-yUpyX3,ふうせん,MC,,1,Trainer
9,えいす,MRyySy-6t6Jwl-yUpyX3,ジャッジマン,MC,,2,Trainer
9,えいす,MRyySy-6t6Jwl-yUpyX3,ボスの指令,MC,,3,Trainer
9,えいす,MRyySy-6t6Jwl-yUpyX3,リーリエの決心,MC,,4,Trainer
9,えいす,MRyySy-6t6Jwl-yUpyX3,ロケット団のラムダ,MC,,2,Trainer
9,えいす,MRyySy-6t6Jwl-yUpyX3,バトルコロシアム,M2,,2,Trainer
9,えいす,MRyySy-6t6Jwl-yUpyX3,ロック闘エネルギー,M3,,2,Energy
9,えいす,MRyySy-6t6Jwl-yUpyX3,基本闘エネルギー,MC,,5,Energy
9,あおと,D8c8cc-JISb1P-4DGc88,マリィのベロバー,SVOM,,4,Pokemon
9,あおと,D8c8cc-JISb1P-4DGc88,マリィのギモー,SVOM,,2,Pokemon
9,あおと,D8c8cc-JISb1P-4DGc88,マリィのオーロンゲex,SVOM,,3,Pokemon
9,あおと,D8c8cc-JISb1P-4DGc88,マシマシラ,SV6,,4,Pokemon
9,あおと,D8c8cc-JISb1P-4DGc88,ユキワラシ,M2a,,2,Pokemon
9,あおと,D8c8cc-JISb1P-4DGc88,ユキメノコ,SV6,,2,Pokemon
9,あおと,D8c8cc-JISb1P-4DGc88,シャリタツ,SV6,,1,Pokemon
9,あおと,D8c8cc-JISb1P-4DGc88,スボミー,SV8a,,1,Pokemon
9,あおと,D8c8cc-JISb1P-4DGc88,ポケパッド,MC,,4,Trainer
9,あおと,D8c8cc-JISb1P-4DGc88,なかよしポフィン,M1S,,4,Trainer
9,あおと,D8c8cc-JISb1P-4DGc88,夜のタンカ,M1L,,3,Trainer
9,あおと,D8c8cc-JISb1P-4DGc88,ふしぎなアメ,M1S,,3,Trainer
9,あおと,D8c8cc-JISb1P-4DGc88,エネルギーつけかえ,,,1,Trainer
9,あおと,D8c8cc-JISb1P-4DGc88,アンフェアスタンプ(ACE SPEC),MA,,1,Trainer
9,あおと,D8c8cc-JISb1P-4DGc88,ふうせん,M1L,,1,Trainer
9,あおと,D8c8cc-JISb1P-4DGc88,リーリエの決心,MC,,4,Trainer
9,あおと,D8c8cc-JISb1P-4DGc88,ロケット団のラムダ,SV10,,4,Trainer
9,あおと,D8c8cc-JISb1P-4DGc88,ボスの指令,MBD,,3,Trainer
9,あおと,D8c8cc-JISb1P-4DGc88,スパイクタウンジム,SVOM,,4,Trainer
9,あおと,D8c8cc-JISb1P-4DGc88,基本悪エネルギー,XYP,,9,Energy
