standing,player_name,deck_code,card_name_jp,set_code,card_number,count,category
15,,XMXpMM-3iX0oO-XUyR2p,ロケット団のガルーラex,,,1,Pokemon
15,,XMXpMM-3iX0oO-XUyR2p,リーリエのピッピex,SV9,,1,Pokemon
15,,XMXpMM-3iX0oO-XUyR2p,ハイパーボール,SVOD,,4,Trainer
15,,XMXpMM-3iX0oO-XUyR2p,ポケパッド,,,2,Trainer
15,,XMXpMM-3iX0oO-XUyR2p,ロケット団のレシーバー,SV10,,4,Trainer
15,,XMXpMM-3iX0oO-XUyR2p,エネルギーつけかえ,SVM,,1,Trainer
15,,XMXpMM-3iX0oO-XUyR2p,夜のタンカ,SVN,,2,Trainer
15,,XMXpMM-3iX0oO-XUyR2p,ブレイブバングル,MC,,1,Trainer
15,,XMXpMM-3iX0oO-XUyR2p,ヒーローマント(ACE SPEC),MC,,1,Trainer
15,,XMXpMM-3iX0oO-XUyR2p,ロケット団のアテナ,SV10,,3,Trainer
15,,XMXpMM-3iX0oO-XUyR2p,ロケット団のサカキ,SV10,,3,Trainer
15,,XMXpMM-3iX0oO-XUyR2p,ロケット団のランス,SV10,,3,Trainer
15,,XMXpMM-3iX0oO-XUyR2p,ロケット団のアポロ,SV10,,2,Trainer
15,,XMXpMM-3iX0oO-XUyR2p,ロケット団のラムダ,SV10,,1,Trainer
15,,XMXpMM-3iX0oO-XUyR2p,リーリエの決心,,,4,Trainer
15,,XMXpMM-3iX0oO-XUyR2p,ロケット団のファクトリー,SV10,,2,Trainer
15,,XMXpMM-3iX0oO-XUyR2p,プリズムタワー,M4,,1,Trainer
15,,XMXpMM-3iX0oO-XUyR2p,ロケット団エネルギー,SV10,,4,Energy
15,,XMXpMM-3iX0oO-XUyR2p,基本草エネルギー,ENE,,5,Energy
15,,XMXpMM-3iX0oO-XUyR2p,基本超エネルギー,ENE,,2,Energy
62,,Yx8GcD-TVKRPo-8Y48x4,カジッチュ,SV8a,,4,Pokemon
62,,Yx8GcD-TVKRPo-8Y48x4,カミッチュ,SV8a,,4,Pokemon
62,,Yx8GcD-TVKRPo-8Y48x4,サルノリ,SV8a,,4,Pokemon
62,,Yx8GcD-TVKRPo-8Y48x4,バチンキー,SV6,,3,Pokemon
62,,Yx8GcD-TVKRPo-8Y48x4,トサキント,SV8a,,1,Pokemon
62,,Yx8GcD-TVKRPo-8Y48x4,アズマオウ,SV8a,,1,Pokemon
62,,Yx8GcD-TVKRPo-8Y48x4,コダック,,,1,Pokemon
62,,Yx8GcD-TVKRPo-8Y48x4,シェイミ,MA,,1,Pokemon
62,,Yx8GcD-TVKRPo-8Y48x4,スボミー,SV8a,,1,Pokemon
62,,Yx8GcD-TVKRPo-8Y48x4,なかよしポフィン,MBD,,4,Trainer
62,,Yx8GcD-TVKRPo-8Y48x4,ポケパッド,,,4,Trainer
62,,Yx8GcD-TVKRPo-8Y48x4,むしとりセット,SVN,,3,Trainer
62,,Yx8GcD-TVKRPo-8Y48x4,ポケモンいれかえ,MBG,,1,Trainer
62,,Yx8GcD-TVKRPo-8Y48x4,ツールスクラッパー,M2a,,1,Trainer
62,,Yx8GcD-TVKRPo-8Y48x4,せいなるはい,M2a,,1,Trainer
62,,Yx8GcD-TVKRPo-8Y48x4,アンフェアスタンプ(ACE SPEC),MC,,1,Trainer
62,,Yx8GcD-TVKRPo-8Y48x4,ブレイブバングル,SV11W,,2,Trainer
62,,Yx8GcD-TVKRPo-8Y48x4,ふうせん,MC,,1,Trainer
62,,Yx8GcD-TVKRPo-8Y48x4,リーリエの決心,MBD,,4,Trainer
62,,Yx8GcD-TVKRPo-8Y48x4,ゼイユ,SVN,,1,Trainer
62,,Yx8GcD-TVKRPo-8Y48x4,ジャッジマン,SI,,2,Trainer
62,,Yx8GcD-TVKRPo-8Y48x4,スイレンのお世話,MC,,1,Trainer
62,,Yx8GcD-TVKRPo-8Y48x4,スグリ,MA,,1,Trainer
62,,Yx8GcD-TVKRPo-8Y48x4,からておうの稽古,MC,,1,Trainer
62,,Yx8GcD-TVKRPo-8Y48x4,ボスの指令,SLD,,2,Trainer
62,,Yx8GcD-TVKRPo-8Y48x4,お祭り会場,SV8a,,4,Trainer
62,,Yx8GcD-TVKRPo-8Y48x4,基本草エネルギー,SI,,6,Energy
87,,S3XEyS-lkFiy7-yRpUyy,シロナのフカマル,M2a,,4,Pokemon
87,,S3XEyS-lkFiy7-yRpUyy,シロナのガバイト,M2a,,4,Pokemon
87,,S3XEyS-lkFiy7-yRpUyy,シロナのガブリアスex,M2a,,3,Pokemon
87,,S3XEyS-lkFiy7-yRpUyy,シロナのロゼリア,M2a,,4,Pokemon
87,,S3XEyS-lkFiy7-yRpUyy,シロナのロズレイド,M2a,,4,Pokemon
87,,S3XEyS-lkFiy7-yRpUyy,シロナのミカルゲ,M2a,,1,Pokemon
87,,S3XEyS-lkFiy7-yRpUyy,コダック,,,1,Pokemon
87,,S3XEyS-lkFiy7-yRpUyy,なかよしポフィン,,,4,Trainer
87,,S3XEyS-lkFiy7-yRpUyy,ポケパッド,MC,,3,Trainer
87,,S3XEyS-lkFiy7-yRpUyy,ハイパーボール,SLL,,2,Trainer
87,,S3XEyS-lkFiy7-yRpUyy,ファイトゴング,M2a,,3,Trainer
87,,S3XEyS-lkFiy7-yRpUyy,ポケギア3.0,SGI,,2,Trainer
87,,S3XEyS-lkFiy7-yRpUyy,シロナのパワーウエイト,M2a,,3,Trainer
87,,S3XEyS-lkFiy7-yRpUyy,リーリエの決心,MBD,,4,Trainer
87,,S3XEyS-lkFiy7-yRpUyy,ジャッジマン,SV4a,,2,Trainer
87,,S3XEyS-lkFiy7-yRpUyy,アクロマの執念,SV6a,,3,Trainer
87,,S3XEyS-lkFiy7-yRpUyy,ボスの指令,SH,,3,Trainer
87,,S3XEyS-lkFiy7-yRpUyy,偉大な大樹(ACE SPEC),SV7,,1,Trainer
87,,S3XEyS-lkFiy7-yRpUyy,ミアレシティ,M3,,1,Trainer
87,,S3XEyS-lkFiy7-yRpUyy,ロック闘エネルギー,M3,,4,Energy
87,,S3XEyS-lkFiy7-yRpUyy,基本闘エネルギー,,,4,Energy
88,,G4cJaY-XD0wVC-Dc8888,ドラパルトex,SV8a,,3,Pokemon
88,,G4cJaY-XD0wVC-Dc8888,ドロンチ,SV8a,,4,Pokemon
88,,G4cJaY-XD0wVC-Dc8888,ドラメシヤ,SV8a,,4,Pokemon
88,,G4cJaY-XD0wVC-Dc8888,ヨノワール,MC,,1,Pokemon
88,,G4cJaY-XD0wVC-Dc8888,サマヨール,MC,,1,Pokemon
88,,G4cJaY-XD0wVC-Dc8888,ヨマワル,MC,,2,Pokemon
88,,G4cJaY-XD0wVC-Dc8888,スボミー,SV8a,,1,Pokemon
88,,G4cJaY-XD0wVC-Dc8888,マシマシラ,MC,,1,Pokemon
88,,G4cJaY-XD0wVC-Dc8888,キチキギスex,MA,,1,Pokemon
88,,G4cJaY-XD0wVC-Dc8888,ニャースex,M3,,2,Pokemon
88,,G4cJaY-XD0wVC-Dc8888,ホーホー,MC,,1,Pokemon
88,,G4cJaY-XD0wVC-Dc8888,ヨルノズク,MC,,1,Pokemon
88,,G4cJaY-XD0wVC-Dc8888,ふしぎなアメ,MBG,,3,Trainer
88,,G4cJaY-XD0wVC-Dc8888,なかよしポフィン,MBD,,4,Trainer
88,,G4cJaY-XD0wVC-Dc8888,ハイパーボール,MBD,,4,Trainer
88,,G4cJaY-XD0wVC-Dc8888,夜のタンカ,MBD,,2,Trainer
88,,G4cJaY-XD0wVC-Dc8888,アンフェアスタンプ(ACE SPEC),MC,,1,Trainer
88,,G4cJaY-XD0wVC-Dc8888,ポケパッド,MC,,4,Trainer
88,,G4cJaY-XD0wVC-Dc8888,スペシャルレッドカード,M4,,1,Trainer
88,,G4cJaY-XD0wVC-Dc8888,ボスの指令,MBD,,2,Trainer
88,,G4cJaY-XD0wVC-Dc8888,リーリエの決心,MBD,,4,Trainer
88,,G4cJaY-XD0wVC-Dc8888,アカマツ,MC,,2,Trainer
88,,G4cJaY-XD0wVC-Dc8888,メイのはげまし,M3,,1,Trainer
88,,G4cJaY-XD0wVC-Dc8888,ロケット団の監視塔,M2a,,1,Trainer
88,,G4cJaY-XD0wVC-Dc8888,ジャミングタワー,M2a,,1,Trainer
88,,G4cJaY-XD0wVC-Dc8888,基本超エネルギー,ENE,,3,Energy
88,,G4cJaY-XD0wVC-Dc8888,基本炎エネルギー,ENE,,3,Energy
88,,G4cJaY-XD0wVC-Dc8888,基本悪エネルギー,ENE,,2,Energy
134,,aDJ8cc-9LcE1U-88GacD,Nのゾロアークex,SV9,,4,Pokemon
134,,aDJ8cc-9LcE1U-88GacD,Nのゾロア,SV9,,4,Pokemon
134,,aDJ8cc-9LcE1U-88GacD,Nのゼクロム,M2a,,2,Pokemon
134,,aDJ8cc-9LcE1U-88GacD,Nのレシラム,SV9,,1,Pokemon
134,,aDJ8cc-9LcE1U-88GacD,Nのヒヒダルマ,MC,,1,Pokemon
134,,aDJ8cc-9LcE1U-88GacD,Nのダルマッカ,MC,,1,Pokemon
134,,aDJ8cc-9LcE1U-88GacD,マシマシラ,SV6,,1,Pokemon
134,,aDJ8cc-9LcE1U-88GacD,モモワロウex,SV6a,,1,Pokemon
134,,aDJ8cc-9LcE1U-88GacD,キチキギスex,SV6a,,1,Pokemon
134,,aDJ8cc-9LcE1U-88GacD,ニャースex,M3,,1,Pokemon
134,,aDJ8cc-9LcE1U-88GacD,メガミミロップex,M2,,1,Pokemon
134,,aDJ8cc-9LcE1U-88GacD,ミミロル,M2,,1,Pokemon
134,,aDJ8cc-9LcE1U-88GacD,なかよしポフィン,,,4,Trainer
134,,aDJ8cc-9LcE1U-88GacD,ポケパッド,MC,,3,Trainer
134,,aDJ8cc-9LcE1U-88GacD,ハイパーボール,M2a,,3,Trainer
134,,aDJ8cc-9LcE1U-88GacD,夜のタンカ,M1L,,2,Trainer
134,,aDJ8cc-9LcE1U-88GacD,Nのポイントアップ,M2a,,3,Trainer
134,,aDJ8cc-9LcE1U-88GacD,スペシャルレッドカード,M4,,2,Trainer
134,,aDJ8cc-9LcE1U-88GacD,アンフェアスタンプ(ACE SPEC),MC,,1,Trainer
134,,aDJ8cc-9LcE1U-88GacD,くさりもち,SV8a,,1,Trainer
134,,aDJ8cc-9LcE1U-88GacD,リーリエの決心,MA,,4,Trainer
134,,aDJ8cc-9LcE1U-88GacD,シアノ,SV8,,3,Trainer
134,,aDJ8cc-9LcE1U-88GacD,ボスの指令,SV1a,,3,Trainer
134,,aDJ8cc-9LcE1U-88GacD,アンズの秘技,SV8a,,1,Trainer
134,,aDJ8cc-9LcE1U-88GacD,からておうの稽古,M2a,,1,Trainer
134,,aDJ8cc-9LcE1U-88GacD,Nの城,M2a,,2,Trainer
134,,aDJ8cc-9LcE1U-88GacD,基本悪エネルギー,S12a,,8,Energy
188,,iLNHgn-q49pAE-g9gQnQ,カミッチュ,SV8a,,4,Pokemon
188,,iLNHgn-q49pAE-g9gQnQ,カジッチュ,SV8a,,4,Pokemon
188,,iLNHgn-q49pAE-g9gQnQ,バチンキー,SV8a,,4,Pokemon
188,,iLNHgn-q49pAE-g9gQnQ,サルノリ,SV8a,,4,Pokemon
188,,iLNHgn-q49pAE-g9gQnQ,アズマオウ,SV8a,,1,Pokemon
188,,iLNHgn-q49pAE-g9gQnQ,トサキント,SV8a,,1,Pokemon
188,,iLNHgn-q49pAE-g9gQnQ,ベラカス,SV8a,,1,Pokemon
188,,iLNHgn-q49pAE-g9gQnQ,シガロコ,SV8a,,1,Pokemon
188,,iLNHgn-q49pAE-g9gQnQ,コダック,M2a,,1,Pokemon
188,,iLNHgn-q49pAE-g9gQnQ,シェイミ,SV9a,,1,Pokemon
188,,iLNHgn-q49pAE-g9gQnQ,なかよしポフィン,SV6,,4,Trainer
188,,iLNHgn-q49pAE-g9gQnQ,ポケパッド,MC,,4,Trainer
188,,iLNHgn-q49pAE-g9gQnQ,むしとりセット,SV8a,,4,Trainer
188,,iLNHgn-q49pAE-g9gQnQ,夜のタンカ,SV8,,2,Trainer
188,,iLNHgn-q49pAE-g9gQnQ,スペシャルレッドカード,M4,,1,Trainer
188,,iLNHgn-q49pAE-g9gQnQ,アンフェアスタンプ(ACE SPEC),MC,,1,Trainer
188,,iLNHgn-q49pAE-g9gQnQ,ふうせん,SV11B,,1,Trainer
188,,iLNHgn-q49pAE-g9gQnQ,ブレイブバングル,,,2,Trainer
188,,iLNHgn-q49pAE-g9gQnQ,リーリエの決心,M1L,,4,Trainer
188,,iLNHgn-q49pAE-g9gQnQ,ボスの指令,SV1a,,2,Trainer
188,,iLNHgn-q49pAE-g9gQnQ,スイレンのお世話,SV5a,,1,Trainer
188,,iLNHgn-q49pAE-g9gQnQ,スグリ,SV8a,,1,Trainer
188,,iLNHgn-q49pAE-g9gQnQ,からておうの稽古,M2a,,1,Trainer
188,,iLNHgn-q49pAE-g9gQnQ,お祭り会場,SV8a,,4,Trainer
188,,iLNHgn-q49pAE-g9gQnQ,活力の森,M3,,1,Trainer
188,,iLNHgn-q49pAE-g9gQnQ,基本草エネルギー,DPtP,,5,Energy
326,,nNP9L9-Z1MNL5-ggnNnN,オーガポン みどりのめんex,SV8a,,4,Pokemon
326,,nNP9L9-Z1MNL5-ggnNnN,オリーヴァex,SV10,,2,Pokemon
326,,nNP9L9-Z1MNL5-ggnNnN,オリーニョ,SV10,,2,Pokemon
326,,nNP9L9-Z1MNL5-ggnNnN,ミニーブ,SV10,,2,Pokemon
326,,nNP9L9-Z1MNL5-ggnNnN,メガニウム,M1S,,2,Pokemon
326,,nNP9L9-Z1MNL5-ggnNnN,ベイリーフ,M1S,,2,Pokemon
326,,nNP9L9-Z1MNL5-ggnNnN,チコリータ,,,2,Pokemon
326,,nNP9L9-Z1MNL5-ggnNnN,スボミー,M2a,,1,Pokemon
326,,nNP9L9-Z1MNL5-ggnNnN,ヨルノズク,SVLS,,1,Pokemon
326,,nNP9L9-Z1MNL5-ggnNnN,ホーホー,MC,,1,Pokemon
326,,nNP9L9-Z1MNL5-ggnNnN,ニャースex,M3,,1,Pokemon
326,,nNP9L9-Z1MNL5-ggnNnN,キチキギスex,MC,,1,Pokemon
326,,nNP9L9-Z1MNL5-ggnNnN,むしとりセット,MC,,4,Trainer
326,,nNP9L9-Z1MNL5-ggnNnN,ハイパーボール,S12a,,4,Trainer
326,,nNP9L9-Z1MNL5-ggnNnN,ポケパッド,M3,,2,Trainer
326,,nNP9L9-Z1MNL5-ggnNnN,なかよしポフィン,,,1,Trainer
326,,nNP9L9-Z1MNL5-ggnNnN,夜のタンカ,,,1,Trainer
326,,nNP9L9-Z1MNL5-ggnNnN,スペシャルレッドカード,M4,,1,Trainer
326,,nNP9L9-Z1MNL5-ggnNnN,アンフェアスタンプ(ACE SPEC),MA,,1,Trainer
326,,nNP9L9-Z1MNL5-ggnNnN,リーリエの決心,,,4,Trainer
326,,nNP9L9-Z1MNL5-ggnNnN,ヒカリ,M2,,2,Trainer
326,,nNP9L9-Z1MNL5-ggnNnN,ロケット団のラムダ,MC,,1,Trainer
326,,nNP9L9-Z1MNL5-ggnNnN,スイレンのお世話,MC,,1,Trainer
326,,nNP9L9-Z1MNL5-ggnNnN,ボスの指令,S2,,2,Trainer
326,,nNP9L9-Z1MNL5-ggnNnN,活力の森,M2a,,4,Trainer
326,,nNP9L9-Z1MNL5-ggnNnN,基本草エネルギー,XYP,,11,Energy
327,,VFwdbf-c4NJdK-5wvkkF,メガガルーラex,M1S,,2,Pokemon
327,,VFwdbf-c4NJdK-5wvkkF,オーガポン みどりのめんex,SV6,,3,Pokemon
327,,VFwdbf-c4NJdK-5wvkkF,リーリエのピッピex,SV9,,2,Pokemon
327,,VFwdbf-c4NJdK-5wvkkF,オーガポン いどのめんex,SV8a,,1,Pokemon
327,,VFwdbf-c4NJdK-5wvkkF,ラティアスex,SV7a,,2,Pokemon
327,,VFwdbf-c4NJdK-5wvkkF,ニャースex,M3,,2,Pokemon
327,,VFwdbf-c4NJdK-5wvkkF,キチキギスex,SV6a,,1,Pokemon
327,,VFwdbf-c4NJdK-5wvkkF,ガチグマ アカツキex,SV8a,,1,Pokemon
327,,VFwdbf-c4NJdK-5wvkkF,テツノイサハex,SV5M,,1,Pokemon
327,,VFwdbf-c4NJdK-5wvkkF,コダック,M2a,,1,Pokemon
327,,VFwdbf-c4NJdK-5wvkkF,ナゲツケサル,MC,,1,Pokemon
327,,VFwdbf-c4NJdK-5wvkkF,ミミロル,M2,,1,Pokemon
327,,VFwdbf-c4NJdK-5wvkkF,メガミミロップex,M2,,1,Pokemon
327,,VFwdbf-c4NJdK-5wvkkF,ハイパーボール,M2a,,4,Trainer
327,,VFwdbf-c4NJdK-5wvkkF,エネルギーつけかえ,S11a,,4,Trainer
327,,VFwdbf-c4NJdK-5wvkkF,ポケギア3.0,SM11,,4,Trainer
327,,VFwdbf-c4NJdK-5wvkkF,夜のタンカ,M1L,,1,Trainer
327,,VFwdbf-c4NJdK-5wvkkF,アンフェアスタンプ(ACE SPEC),MA,,1,Trainer
327,,VFwdbf-c4NJdK-5wvkkF,シアノ,SV8,,3,Trainer
327,,VFwdbf-c4NJdK-5wvkkF,タケシのスカウト,SV9,,1,Trainer
327,,VFwdbf-c4NJdK-5wvkkF,ボスの指令,S12a,,2,Trainer
327,,VFwdbf-c4NJdK-5wvkkF,アカマツ,MC,,3,Trainer
327,,VFwdbf-c4NJdK-5wvkkF,暗号マニアの解読,MC,,1,Trainer
327,,VFwdbf-c4NJdK-5wvkkF,ゼロの大空洞,SV7,,3,Trainer
327,,VFwdbf-c4NJdK-5wvkkF,基本草エネルギー,SA,,7,Energy
327,,VFwdbf-c4NJdK-5wvkkF,基本超エネルギー,ENE,,3,Energy
327,,VFwdbf-c4NJdK-5wvkkF,基本水エネルギー,ENE,,1,Energy
327,,VFwdbf-c4NJdK-5wvkkF,基本闘エネルギー,ENE,,1,Energy
327,,VFwdbf-c4NJdK-5wvkkF,ミストエネルギー,SVN,,2,Energy
327,,UUpXyp-UQN1iZ-2UXRpy,メガガルーラex,M1S,,2,Pokemon
327,,UUpXyp-UQN1iZ-2UXRpy,オーガポン みどりのめんex,SV6,,3,Pokemon
327,,UUpXyp-UQN1iZ-2UXRpy,リーリエのピッピex,SV9,,2,Pokemon
327,,UUpXyp-UQN1iZ-2UXRpy,オーガポン いどのめんex,SV8a,,2,Pokemon
327,,UUpXyp-UQN1iZ-2UXRpy,ラティアスex,SV7a,,2,Pokemon
327,,UUpXyp-UQN1iZ-2UXRpy,ニャースex,M3,,2,Pokemon
327,,UUpXyp-UQN1iZ-2UXRpy,キチキギスex,SV6a,,1,Pokemon
327,,UUpXyp-UQN1iZ-2UXRpy,ガチグマ アカツキex,SV8a,,1,Pokemon
327,,UUpXyp-UQN1iZ-2UXRpy,テツノイサハex,SV5M,,1,Pokemon
327,,UUpXyp-UQN1iZ-2UXRpy,コダック,M2a,,1,Pokemon
327,,UUpXyp-UQN1iZ-2UXRpy,ハイパーボール,M2a,,4,Trainer
327,,UUpXyp-UQN1iZ-2UXRpy,エネルギーつけかえ,S11a,,4,Trainer
327,,UUpXyp-UQN1iZ-2UXRpy,ポケギア3.0,SM11,,4,Trainer
327,,UUpXyp-UQN1iZ-2UXRpy,夜のタンカ,M1L,,1,Trainer
327,,UUpXyp-UQN1iZ-2UXRpy,アンフェアスタンプ(ACE SPEC),MA,,1,Trainer
327,,UUpXyp-UQN1iZ-2UXRpy,シアノ,SV8,,4,Trainer
327,,UUpXyp-UQN1iZ-2UXRpy,アカマツ,MC,,4,Trainer
327,,UUpXyp-UQN1iZ-2UXRpy,ボスの指令,S12a,,2,Trainer
327,,UUpXyp-UQN1iZ-2UXRpy,暗号マニアの解読,MC,,1,Trainer
327,,UUpXyp-UQN1iZ-2UXRpy,ゼロの大空洞,SV7,,3,Trainer
327,,UUpXyp-UQN1iZ-2UXRpy,基本草エネルギー,SA,,8,Energy
327,,UUpXyp-UQN1iZ-2UXRpy,基本超エネルギー,ENE,,3,Energy
327,,UUpXyp-UQN1iZ-2UXRpy,基本水エネルギー,ENE,,2,Energy
327,,UUpXyp-UQN1iZ-2UXRpy,ミストエネルギー,SVN,,2,Energy
330,,kv1VbF-4ODMAd-FFfk1F,フーディン,M1S,,3,Pokemon
330,,kv1VbF-4ODMAd-FFfk1F,フーディン,SV8a,,1,Pokemon
330,,kv1VbF-4ODMAd-FFfk1F,ユンゲラー,M1S,,4,Pokemon
330,,kv1VbF-4ODMAd-FFfk1F,ケーシィ,M1S,,4,Pokemon
330,,kv1VbF-4ODMAd-FFfk1F,ノココッチ,,,3,Pokemon
330,,kv1VbF-4ODMAd-FFfk1F,ノコッチ,MC,,3,Pokemon
330,,kv1VbF-4ODMAd-FFfk1F,シェイミ,,,1,Pokemon
330,,kv1VbF-4ODMAd-FFfk1F,コダック,M2a,,1,Pokemon
330,,kv1VbF-4ODMAd-FFfk1F,ゲノセクト,SV6a,,1,Pokemon
330,,kv1VbF-4ODMAd-FFfk1F,キチキギスex,M2a,,1,Pokemon
330,,kv1VbF-4ODMAd-FFfk1F,なかよしポフィン,M1S,,4,Trainer
330,,kv1VbF-4ODMAd-FFfk1F,ポケパッド,MC,,4,Trainer
330,,kv1VbF-4ODMAd-FFfk1F,ふしぎなアメ,M1S,,3,Trainer
330,,kv1VbF-4ODMAd-FFfk1F,せいなるはい,M3,,2,Trainer
330,,kv1VbF-4ODMAd-FFfk1F,スペシャルレッドカード,M4,,1,Trainer
330,,kv1VbF-4ODMAd-FFfk1F,ラッキーメット,SV5a,,2,Trainer
330,,kv1VbF-4ODMAd-FFfk1F,ヒカリ,M2,,4,Trainer
330,,kv1VbF-4ODMAd-FFfk1F,トウコ,SV11W,,4,Trainer
330,,kv1VbF-4ODMAd-FFfk1F,ボスの指令,MC,,3,Trainer
330,,kv1VbF-4ODMAd-FFfk1F,バトルコロシアム,M2,,4,Trainer
330,,kv1VbF-4ODMAd-FFfk1F,基本超エネルギー,,,2,Energy
330,,kv1VbF-4ODMAd-FFfk1F,テレパス超エネルギー,M3,,4,Energy
330,,kv1VbF-4ODMAd-FFfk1F,リッチエネルギー,SV7a,,1,Energy
343,,NLPn9n-RzSNrk-N6LQng,オーガポン みどりのめんex,MC,,4,Pokemon
343,,NLPn9n-RzSNrk-N6LQng,オーガポン いどのめんex,MC,,2,Pokemon
343,,NLPn9n-RzSNrk-N6LQng,リーリエのピッピex,MC,,2,Pokemon
343,,NLPn9n-RzSNrk-N6LQng,ラティアスex,MC,,2,Pokemon
343,,NLPn9n-RzSNrk-N6LQng,メガガルーラex,M1S,,2,Pokemon
343,,NLPn9n-RzSNrk-N6LQng,キチキギスex,MC,,1,Pokemon
343,,NLPn9n-RzSNrk-N6LQng,ニャースex,M3,,2,Pokemon
343,,NLPn9n-RzSNrk-N6LQng,パオジアン,SV8,,1,Pokemon
343,,NLPn9n-RzSNrk-N6LQng,ホウオウ,SVLS,,1,Pokemon
343,,NLPn9n-RzSNrk-N6LQng,ナゲツケサル,MC,,1,Pokemon
343,,NLPn9n-RzSNrk-N6LQng,ハイパーボール,SI,,4,Trainer
343,,NLPn9n-RzSNrk-N6LQng,エネルギーつけかえ,S11a,,4,Trainer
343,,NLPn9n-RzSNrk-N6LQng,ダークボール,SV7a,,3,Trainer
343,,NLPn9n-RzSNrk-N6LQng,夜のタンカ,,,1,Trainer
343,,NLPn9n-RzSNrk-N6LQng,アンフェアスタンプ(ACE SPEC),MC,,1,Trainer
343,,NLPn9n-RzSNrk-N6LQng,シアノ,SV8,,2,Trainer
343,,NLPn9n-RzSNrk-N6LQng,ボスの指令,,,2,Trainer
343,,NLPn9n-RzSNrk-N6LQng,暗号マニアの解読,SV8a,,1,Trainer
343,,NLPn9n-RzSNrk-N6LQng,Nの筋書き,SV11B,,2,Trainer
343,,NLPn9n-RzSNrk-N6LQng,リーリエの決心,,,2,Trainer
343,,NLPn9n-RzSNrk-N6LQng,ゼロの大空洞,SV7,,3,Trainer
343,,NLPn9n-RzSNrk-N6LQng,プリズムエネルギー,SV11B,,4,Energy
343,,NLPn9n-RzSNrk-N6LQng,基本超エネルギー,MC,,1,Energy
343,,NLPn9n-RzSNrk-N6LQng,基本草エネルギー,ENE,,12,Energy
392,,1bff51-edfSAf-kkVwFk,イイネイヌ,SV6,,3,Pokemon
392,,1bff51-edfSAf-kkVwFk,ソルロック,MC,,3,Pokemon
392,,1bff51-edfSAf-kkVwFk,ルナトーン,MC,,2,Pokemon
392,,1bff51-edfSAf-kkVwFk,ガメノデス,M3,,2,Pokemon
392,,1bff51-edfSAf-kkVwFk,カメテテ,M3,,2,Pokemon
392,,1bff51-edfSAf-kkVwFk,ガチグマ アカツキ,MC,,1,Pokemon
392,,1bff51-edfSAf-kkVwFk,ゲノセクト,SV6a,,1,Pokemon
392,,1bff51-edfSAf-kkVwFk,ファイヤー,M2,,1,Pokemon
392,,1bff51-edfSAf-kkVwFk,ミネズミ,M4,,1,Pokemon
392,,1bff51-edfSAf-kkVwFk,ファイトゴング,MC,,4,Trainer
392,,1bff51-edfSAf-kkVwFk,夜のタンカ,MC,,2,Trainer
392,,1bff51-edfSAf-kkVwFk,ポケパッド,M3,,4,Trainer
392,,1bff51-edfSAf-kkVwFk,ふうせん,,,2,Trainer
392,,1bff51-edfSAf-kkVwFk,ブレイブバングル,MC,,2,Trainer
392,,1bff51-edfSAf-kkVwFk,ボスの指令,S2,,4,Trainer
392,,1bff51-edfSAf-kkVwFk,タケシのスカウト,SV9,,2,Trainer
392,,1bff51-edfSAf-kkVwFk,リーリエの決心,MBD,,4,Trainer
392,,1bff51-edfSAf-kkVwFk,マツバの確信,MC,,1,Trainer
392,,1bff51-edfSAf-kkVwFk,タラゴン,M3,,2,Trainer
392,,1bff51-edfSAf-kkVwFk,バトルコロシアム,M2,,2,Trainer
392,,1bff51-edfSAf-kkVwFk,基本闘エネルギー,SMP,,10,Energy
392,,1bff51-edfSAf-kkVwFk,プリズムエネルギー,SV11B,,4,Energy
392,,1bff51-edfSAf-kkVwFk,レガシーエネルギー,MC,,1,Energy
585,,ypMSUE-KUYpu0-XMyRRS,オーガポン みどりのめんex,SV8a,,4,Pokemon
585,,ypMSUE-KUYpu0-XMyRRS,オリーヴァex,SV10,,2,Pokemon
585,,ypMSUE-KUYpu0-XMyRRS,オリーニョ,SV10,,2,Pokemon
585,,ypMSUE-KUYpu0-XMyRRS,ミニーブ,SV10,,2,Pokemon
585,,ypMSUE-KUYpu0-XMyRRS,メガニウム,M1S,,2,Pokemon
585,,ypMSUE-KUYpu0-XMyRRS,ベイリーフ,M1S,,2,Pokemon
585,,ypMSUE-KUYpu0-XMyRRS,チコリータ,,,2,Pokemon
585,,ypMSUE-KUYpu0-XMyRRS,スボミー,M2a,,1,Pokemon
585,,ypMSUE-KUYpu0-XMyRRS,キチキギスex,M2a,,1,Pokemon
585,,ypMSUE-KUYpu0-XMyRRS,ニャースex,M3,,2,Pokemon
585,,ypMSUE-KUYpu0-XMyRRS,アンフェアスタンプ(ACE SPEC),SV5a,,1,Trainer
585,,ypMSUE-KUYpu0-XMyRRS,むしとりセット,MC,,4,Trainer
585,,ypMSUE-KUYpu0-XMyRRS,夜のタンカ,MC,,1,Trainer
585,,ypMSUE-KUYpu0-XMyRRS,ハイパーボール,,,4,Trainer
585,,ypMSUE-KUYpu0-XMyRRS,ポケパッド,M3,,2,Trainer
585,,ypMSUE-KUYpu0-XMyRRS,ふうせん,SV11B,,1,Trainer
585,,ypMSUE-KUYpu0-XMyRRS,ボスの指令,S4a,,3,Trainer
585,,ypMSUE-KUYpu0-XMyRRS,Nの筋書き,SV11B,,1,Trainer
