standing,player_name,deck_code,card_name_jp,set_code,card_number,count,category
319,,XSUppy-bt0WQ4-XyRRpS,ボスの指令,S12a,,2,Trainer
319,,XSUppy-bt0WQ4-XyRRpS,メイのはげまし,M3,,1,Trainer
319,,XSUppy-bt0WQ4-XyRRpS,アカマツ,SV8a,,2,Trainer
319,,XSUppy-bt0WQ4-XyRRpS,リーリエの決心,MC,,4,Trainer
319,,XSUppy-bt0WQ4-XyRRpS,危ない廃墟,M1L,,1,Trainer
319,,XSUppy-bt0WQ4-XyRRpS,ロケット団の監視塔,M2a,,1,Trainer
319,,XSUppy-bt0WQ4-XyRRpS,基本炎エネルギー,SV3,,3,Energy
319,,XSUppy-bt0WQ4-XyRRpS,基本超エネルギー,,,3,Energy
319,,XSUppy-bt0WQ4-XyRRpS,基本悪エネルギー,,,2,Energy
903,,884c8D-IMDN6h-acJGca,シロナのガブリアスex,SV9a,,3,Pokemon
903,,884c8D-IMDN6h-acJGca,シロナのフカマル,M2a,,4,Pokemon
903,,884c8D-IMDN6h-acJGca,シロナのガバイト,M2a,,4,Pokemon
903,,884c8D-IMDN6h-acJGca,シロナのロゼリア,M2a,,3,Pokemon
903,,884c8D-IMDN6h-acJGca,シロナのロズレイド,M2a,,3,Pokemon
903,,884c8D-IMDN6h-acJGca,シロナのミカルゲ,M2a,,1,Pokemon
903,,884c8D-IMDN6h-acJGca,なかよしポフィン,MC,,4,Trainer
903,,884c8D-IMDN6h-acJGca,パワープロテイン,MC,,2,Trainer
903,,884c8D-IMDN6h-acJGca,ファイトゴング,MC,,4,Trainer
903,,884c8D-IMDN6h-acJGca,ふしぎなアメ,MC,,2,Trainer
903,,884c8D-IMDN6h-acJGca,ポケギア3.0,MC,,2,Trainer
903,,884c8D-IMDN6h-acJGca,夜のタンカ,MC,,1,Trainer
903,,884c8D-IMDN6h-acJGca,ポケパッド,M3,,4,Trainer
903,,884c8D-IMDN6h-acJGca,スペシャルレッドカード,M4,,1,Trainer
903,,884c8D-IMDN6h-acJGca,プライムキャッチャー(ACE SPEC),MC,,1,Trainer
903,,884c8D-IMDN6h-acJGca,シロナのパワーウエイト,M2a,,3,Trainer
903,,884c8D-IMDN6h-acJGca,ジャッジマン,SV4a,,1,Trainer
903,,884c8D-IMDN6h-acJGca,ボスの指令,MBD,,3,Trainer
903,,884c8D-IMDN6h-acJGca,トウコ,MC,,1,Trainer
903,,884c8D-IMDN6h-acJGca,リーリエの決心,MC,,4,Trainer
903,,884c8D-IMDN6h-acJGca,バトルコロシアム,M2,,1,Trainer
903,,884c8D-IMDN6h-acJGca,ロケット団の監視塔,M2a,,1,Trainer
903,,884c8D-IMDN6h-acJGca,ロック闘エネルギー,M3,,3,Energy
903,,884c8D-IMDN6h-acJGca,基本闘エネルギー,ENE,,4,Energy
903,,SyREyy-AqEYFU-MyXRyp,ケロマツ,M4,,4,Pokemon
903,,SyREyy-AqEYFU-MyXRyp,ゲコガシラ,M4,,2,Pokemon
903,,SyREyy-AqEYFU-MyXRyp,メガゲッコウガex,M4,,2,Pokemon
903,,SyREyy-AqEYFU-MyXRyp,ゲッコウガex,SV5a,,2,Pokemon
903,,SyREyy-AqEYFU-MyXRyp,ドラメシヤ,M2a,,3,Pokemon
903,,SyREyy-AqEYFU-MyXRyp,ドロンチ,M2a,,3,Pokemon
903,,SyREyy-AqEYFU-MyXRyp,ドラパルトex,M2a,,1,Pokemon
903,,SyREyy-AqEYFU-MyXRyp,ニャースex,M3,,1,Pokemon
903,,SyREyy-AqEYFU-MyXRyp,キチキギスex,SV6a,,1,Pokemon
903,,SyREyy-AqEYFU-MyXRyp,スボミー,M2a,,1,Pokemon
903,,SyREyy-AqEYFU-MyXRyp,シェイミ,SV9a,,1,Pokemon
903,,SyREyy-AqEYFU-MyXRyp,なかよしポフィン,MBD,,4,Trainer
903,,SyREyy-AqEYFU-MyXRyp,ポケパッド,MC,,4,Trainer
903,,SyREyy-AqEYFU-MyXRyp,ハイパーボール,M2a,,2,Trainer
903,,SyREyy-AqEYFU-MyXRyp,ふしぎなアメ,M1S,,3,Trainer
903,,SyREyy-AqEYFU-MyXRyp,夜のタンカ,M1L,,1,Trainer
903,,SyREyy-AqEYFU-MyXRyp,エネルギー回収,MC,,1,Trainer
903,,SyREyy-AqEYFU-MyXRyp,スペシャルレッドカード,M4,,1,Trainer
903,,SyREyy-AqEYFU-MyXRyp,ふうせん,M1L,,2,Trainer
903,,SyREyy-AqEYFU-MyXRyp,リーリエの決心,MC,,4,Trainer
903,,SyREyy-AqEYFU-MyXRyp,トウコ,MC,,3,Trainer
903,,SyREyy-AqEYFU-MyXRyp,ボスの指令,MA,,2,Trainer
903,,SyREyy-AqEYFU-MyXRyp,ロケット団のラムダ,MC,,1,Trainer
903,,SyREyy-AqEYFU-MyXRyp,ミツルの思いやり,,,1,Trainer
903,,SyREyy-AqEYFU-MyXRyp,なみのりビーチ,M1S,,1,Trainer
903,,SyREyy-AqEYFU-MyXRyp,基本水エネルギー,ENE,,7,Energy
903,,SyREyy-AqEYFU-MyXRyp,イグニッションエネルギー,SV11W,,1,Energy
903,,SyREyy-AqEYFU-MyXRyp,ネオアッパーエネルギー,SV5K,,1,Energy
903,,E2Syyy-WLYpbz-RXXpyE,メガゲッコウガex,M4,,2,Pokemon
903,,E2Syyy-WLYpbz-RXXpyE,ゲッコウガex,SV5a,,2,Pokemon
903,,E2Syyy-WLYpbz-RXXpyE,ゲコガシラ,M4,,2,Pokemon
903,,E2Syyy-WLYpbz-RXXpyE,ケロマツ,M4,,4,Pokemon
903,,E2Syyy-WLYpbz-RXXpyE,ドラパルトex,MC,,1,Pokemon
903,,E2Syyy-WLYpbz-RXXpyE,ドロンチ,MC,,3,Pokemon
903,,E2Syyy-WLYpbz-RXXpyE,ドラメシヤ,MC,,3,Pokemon
903,,E2Syyy-WLYpbz-RXXpyE,シェイミ,M2a,,1,Pokemon
903,,E2Syyy-WLYpbz-RXXpyE,スボミー,M2a,,1,Pokemon
903,,E2Syyy-WLYpbz-RXXpyE,ニャースex,M3,,1,Pokemon
903,,E2Syyy-WLYpbz-RXXpyE,キチキギスex,MC,,1,Pokemon
903,,E2Syyy-WLYpbz-RXXpyE,なかよしポフィン,MC,,4,Trainer
903,,E2Syyy-WLYpbz-RXXpyE,ポケパッド,M3,,4,Trainer
903,,E2Syyy-WLYpbz-RXXpyE,ハイパーボール,MC,,2,Trainer
903,,E2Syyy-WLYpbz-RXXpyE,ふしぎなアメ,SM8,,3,Trainer
903,,E2Syyy-WLYpbz-RXXpyE,スペシャルレッドカード,M4,,1,Trainer
903,,E2Syyy-WLYpbz-RXXpyE,夜のタンカ,MC,,1,Trainer
903,,E2Syyy-WLYpbz-RXXpyE,エネルギー回収,MC,,1,Trainer
903,,E2Syyy-WLYpbz-RXXpyE,ふうせん,MC,,2,Trainer
903,,E2Syyy-WLYpbz-RXXpyE,リーリエの決心,MC,,4,Trainer
903,,E2Syyy-WLYpbz-RXXpyE,トウコ,MC,,3,Trainer
903,,E2Syyy-WLYpbz-RXXpyE,ボスの指令,S9,,2,Trainer
903,,E2Syyy-WLYpbz-RXXpyE,ロケット団のラムダ,MC,,1,Trainer
903,,E2Syyy-WLYpbz-RXXpyE,ミツルの思いやり,,,1,Trainer
903,,E2Syyy-WLYpbz-RXXpyE,なみのりビーチ,M1S,,1,Trainer
903,,E2Syyy-WLYpbz-RXXpyE,基本水エネルギー,ENE,,7,Energy
903,,E2Syyy-WLYpbz-RXXpyE,ネオアッパーエネルギー,SV5K,,1,Energy
903,,E2Syyy-WLYpbz-RXXpyE,イグニッションエネルギー,MC,,1,Energy
903,,PNning-eqLpZl-6NH9nL,シロナのガブリアスex,SV9a,,3,Pokemon
903,,PNning-eqLpZl-6NH9nL,シロナのガバイト,SV9a,,4,Pokemon
903,,PNning-eqLpZl-6NH9nL,シロナのフカマル,SV9a,,4,Pokemon
903,,PNning-eqLpZl-6NH9nL,シロナのロズレイド,M2a,,3,Pokemon
903,,PNning-eqLpZl-6NH9nL,シロナのロゼリア,SV9a,,3,Pokemon
903,,PNning-eqLpZl-6NH9nL,シロナのミカルゲ,SV9a,,1,Pokemon
903,,PNning-eqLpZl-6NH9nL,コダック,M2a,,1,Pokemon
903,,PNning-eqLpZl-6NH9nL,なかよしポフィン,,,4,Trainer
903,,PNning-eqLpZl-6NH9nL,ファイトゴング,MC,,4,Trainer
903,,PNning-eqLpZl-6NH9nL,ポケパッド,M3,,4,Trainer
903,,PNning-eqLpZl-6NH9nL,夜のタンカ,,,2,Trainer
903,,PNning-eqLpZl-6NH9nL,パワープロテイン,MC,,2,Trainer
903,,PNning-eqLpZl-6NH9nL,スペシャルレッドカード,M4,,1,Trainer
903,,PNning-eqLpZl-6NH9nL,ふしぎなアメ,SV1V,,1,Trainer
903,,PNning-eqLpZl-6NH9nL,シロナのパワーウエイト,SV9a,,4,Trainer
903,,PNning-eqLpZl-6NH9nL,リーリエの決心,,,4,Trainer
903,,PNning-eqLpZl-6NH9nL,ボスの指令,SV1a,,3,Trainer
903,,PNning-eqLpZl-6NH9nL,トウコ,,,2,Trainer
903,,PNning-eqLpZl-6NH9nL,サーファー,MC,,1,Trainer
903,,PNning-eqLpZl-6NH9nL,ロケット団の監視塔,SV10,,1,Trainer
903,,PNning-eqLpZl-6NH9nL,基本闘エネルギー,ENE,,4,Energy
903,,PNning-eqLpZl-6NH9nL,ロック闘エネルギー,M3,,3,Energy
903,,PNning-eqLpZl-6NH9nL,ネオアッパーエネルギー,SV5K,,1,Energy
